/net8 X,/net8 Y,/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y
70.39999999999998,5.017945105811119,70.39999999999998,3.657623147225042e-07,70.39999999999998,5.811352998766879e-08,70.39999999999998,5.017933780844772
75.19999999999997,5.018640293192558,75.19999999999997,4.469642181536048e-07,75.19999999999997,7.167682831148149e-08,75.19999999999997,5.018624758339175
79.99999999999997,5.019377489056679,79.99999999999997,5.43529169125851e-07,79.99999999999997,8.836936688888435e-08,79.99999999999997,5.019356312541904
84.79999999999997,5.020162092242241,84.79999999999997,6.578004238267143e-07,84.79999999999997,1.088248566192286e-07,84.79999999999997,5.020133419184561
89.59999999999997,5.021000476372937,89.59999999999997,7.923863448955067e-07,89.59999999999997,1.33782655068427e-07,89.59999999999997,5.020961923164583
94.39999999999996,5.021900193294985,94.39999999999996,9.501782287803614e-07,94.39999999999996,1.641011142946055e-07,94.39999999999996,5.021848720854468
99.19999999999996,5.022870220169285,99.19999999999996,1.134368094264051e-06,99.19999999999996,2.007719867609511e-07,99.19999999999996,5.022801982994998
104,5.023921258090816,104,1.348466326416757e-06,104,2.449358989837329e-07,104,5.023831425749512
108.8,5.025066090701293,108.8,1.596319075898651e-06,108.8,2.978989012643001e-07,108.8,5.02494863800653
113.6,5.02632001098366,113.6,1.882125316325301e-06,113.6,3.611500916170175e-07,113.6,5.02616747254095
118.3999999999999,5.027701322496753,118.3999999999999,2.210453472253056e-06,118.3999999999999,4.363803105601987e-07,118.3999999999999,5.027504506318373
123.1999999999999,5.029231917772502,123.1999999999999,2.586257534974431e-06,123.1999999999999,5.255018970075356e-07,123.1999999999999,5.028979570988802
127.9999999999999,5.030937929364736,127.9999999999999,3.014892599002308e-06,127.9999999999999,6.306694939355474e-07,127.9999999999999,5.030616346208192
132.8,5.032852852571238,132.8,3.502129761875481e-06,132.8,7.543018936511225e-07,132.8,5.032445408552865
137.6,5.035008915137548,137.6,4.054170350641764e-06,137.6,8.991049106877731e-07,137.6,5.034495512078497
142.4,5.037451438455991,142.4,4.677659450944452e-06,142.4,1.068095282057777e-06,142.4,5.036807814080675
147.2,5.040230581843706,147.2,5.379698744798346e-06,147.2,1.264625599329711e-06,147.2,5.039427448577599
152,5.043403991105619,152,6.167858684022307e-06,152,1.492410297689456e-06,152,5.042405914814055
156.8,5.047036757719257,156.8,7.050190058604889e-06,156.8,1.755552748163807e-06,156.8,5.045800688556086
161.6,5.051201570537548,161.6,8.035235057450573e-06,161.6,2.058573532340141e-06,161.6,5.049674868355445
166.4,5.055977458238564,166.4,9.132037959609258e-06,166.4,2.40644002008229e-06,166.4,5.054095253511537
171.2,5.061450820194655,171.2,1.035015564761818e-05,171.2,2.804597432034491e-06,171.2,5.059132498321545
176.0000000000001,5.06770650420694,176.0000000000001,1.169966819316516e-05,176.0000000000001,3.259001634135393e-06,176.0000000000001,5.064851187545402
180.8000000000001,5.07483521468011,180.8000000000001,1.319118984135213e-05,180.8000000000001,3.776154009429944e-06,180.8000000000001,5.071316010452682
185.6000000000001,5.082924907878996,185.6000000000001,1.499961570187806,185.6000000000001,4.36313886482904e-06,185.6000000000001,5.078582004240475
190.4000000000001,5.092059474771488,190.4000000000001,1.499956961835438,190.4000000000001,5.027663974868075e-06,190.4000000000001,5.08669209576816
195.2000000000001,5.102307564842415,195.2000000000001,1.499951921885833,195.2000000000001,5.778105041156809e-06,195.2000000000001,5.095664865218561
200,5.113760066021753,200,1.499946422362265,200,6.623555063807299e-06,200,5.105530906212218
