/net8 X,/net8 Y,/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y
89.59999999999997,5.0457404882398,89.59999999999997,7.923863448446087e-07,89.59999999999997,1.33782655052137e-07,89.59999999999997,5.045701739111383
94.39999999999996,5.0481236110137,94.39999999999996,9.501782287294637e-07,94.39999999999996,1.641011142534684e-07,94.39999999999996,5.04807170867351
99.19999999999996,5.050810033536893,99.19999999999996,1.134368094270544e-06,99.19999999999996,2.007719865729186e-07,99.19999999999996,5.050741007204762
104,5.05384635544045,104,1.348466326423251e-06,104,2.449358987076181e-07,104,5.053755179259013
108.8,5.057283692385966,108.8,1.596319075905144e-06,108.8,2.978989007811483e-07,108.8,5.057164037648874
113.6,5.06117704379122,113.6,1.882125316331793e-06,113.6,3.611500908368096e-07,113.6,5.061020977174258
118.3999999999999,5.06558433333938,118.3999999999999,2.210453472202197e-06,118.3999999999999,4.363803092016205e-07,118.3999999999999,5.06538194897805
123.1999999999999,5.070571777372609,123.1999999999999,2.586257535006965e-06,123.1999999999999,5.255018944997922e-07,123.1999999999999,5.070310746859834
127.9999999999999,5.07618666768515,127.9999999999999,3.014892598957964e-06,127.9999999999999,6.306694896748779e-07,127.9999999999999,5.075851695582592
132.8,5.082493522121721,132.8,3.502129761920107e-06,132.8,7.543018862616994e-07,132.8,5.082065677089632
137.6,5.089548156202031,137.6,4.05417035068639e-06,137.6,8.99104898350867e-07,137.6,5.089004063895919
142.4,5.097402135142634,142.4,4.677659450934642e-06,142.4,1.068095261489238e-06,142.4,5.096713000993607
147.2,5.106102127595442,147.2,5.379698744766174e-06,147.2,1.264625565396058e-06,147.2,5.105232560782983
152,5.11567782736847,152,6.167858683971393e-06,152,1.49241024258077e-06,152,5.114584434005375
156.8,5.126196854126738,156.8,7.05019005860161e-06,156.8,1.755552659544347e-06,156.8,5.124826523466622
161.6,5.137640610817849,161.6,8.035235057435095e-06,161.6,2.058573391464741e-06,161.6,5.135928515725306
166.4,5.150064317288122,166.4,9.13203795965049e-06,166.4,2.406439798507858e-06,166.4,5.147931418709694
171.2,5.163480301056207,171.2,1.035015564764773e-05,171.2,2.804597087196302e-06,171.2,5.160830388248141
176.0000000000001,5.17786121762832,176.0000000000001,1.169966819316251e-05,176.0000000000001,3.259001102677239e-06,176.0000000000001,5.174577326309253
180.8000000000001,5.193204814987786,180.8000000000001,1.319118984134951e-05,180.8000000000001,3.776153198529087e-06,180.8000000000001,5.189144798777223
185.6000000000001,5.209476246518099,185.6000000000001,1.499961570187806,185.6000000000001,4.363137639438936e-06,185.6000000000001,5.204467418192452
190.4000000000001,5.226617889841304,190.4000000000001,1.499956961835438,190.4000000000001,5.027662140294699e-06,190.4000000000001,5.220450455468521
195.2000000000001,5.244544429573502,195.2000000000001,1.499951921885833,195.2000000000001,5.778102319714489e-06,195.2000000000001,5.236963487986737
200,5.263193555576033,200,1.499946422362265,200,6.623551062679243e-06,200,5.253889122135106
