/net8 X,/net8 Y,/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y
36.8,3.555905559651862e-05,36.8,7.825723020878449e-08,36.8,1.451453994025451e-08,36.8,6.270857706081062e-08
41.59999999999999,3.562700747080047e-05,41.59999999999999,9.892651008770376e-08,41.59999999999999,1.737882683599296e-08,41.59999999999999,6.400407567560284e-08
46.39999999999999,3.571966904431126e-05,46.39999999999999,1.245205525645895e-07,46.39999999999999,2.098418842901843e-08,46.39999999999999,6.534979373310433e-08
51.19999999999999,3.585086940127865e-05,51.19999999999999,1.560078127211133e-07,51.19999999999999,2.551500921046292e-08,51.19999999999999,6.677309546600002e-08
55.99999999999999,3.603963964537596e-05,55.99999999999999,1.945044268522846e-07,55.99999999999999,3.119524795206526e-08,55.99999999999999,6.831549563937458e-08
60.79999999999998,3.633719840391831e-05,60.79999999999998,2.412895204567224e-07,60.79999999999998,3.829520335699005e-08,60.79999999999998,7.007360803792712e-08
65.59999999999998,3.680769866757911e-05,65.59999999999998,2.978211359704943e-07,65.59999999999998,4.713909826128008e-08,65.59999999999998,7.218373888464042e-08
70.39999999999998,3.756176917352901e-05,70.39999999999998,3.657527024097534e-07,70.39999999999998,5.811352946778445e-08,70.39999999999998,7.488121079255346e-08
75.19999999999997,3.877763911843777e-05,75.19999999999997,4.469499588949487e-07,75.19999999999997,7.167682740352001e-08,75.19999999999997,7.855376679286151e-08
79.99999999999997,4.073900287095452e-05,79.99999999999997,5.435082390221954e-07,79.99999999999997,8.836936529942721e-08,79.99999999999997,8.383245301937219e-08
84.79999999999997,4.38925336687351e-05,84.79999999999997,6.577700155933672e-07,84.79999999999997,1.088248538604433e-07,84.79999999999997,9.173241845409486e-08
89.59999999999997,4.893457384982315e-05,89.59999999999997,7.92342603175948e-07,89.59999999999997,1.337826501879103e-07,89.59999999999997,1.038695160934573e-07
94.39999999999996,5.693814170667894e-05,94.39999999999996,9.501159090515337e-07,94.39999999999996,1.641011059242139e-07,94.39999999999996,1.227849491175389e-07
99.19999999999996,6.9540061722896e-05,99.19999999999996,1.134280127758429e-06,99.19999999999996,2.007719725208591e-07,99.19999999999996,1.524335439375362e-07
104,8.921043691383475e-05,104,1.348343269196777e-06,104,2.449358752241709e-07,104,1.989034689374321e-07
108.8,0.0001196371059460241,108.8,1.596148418287458e-06,108.8,2.978988620622143e-07,108.8,2.71468501420572e-07
113.6,0.0001662666701424546,113.6,1.881890623383667e-06,113.6,3.611500278502173e-07,113.6,3.841100766146695e-07
118.3999999999999,0.0002370547173437282,118.3999999999999,2.210133322672177e-06,118.3999999999999,4.363802081469475e-07,118.3999999999999,5.576968294695668e-07
123.1999999999999,0.0003434881703943245,123.1999999999999,2.585824220294591e-06,123.1999999999999,5.255017341347592e-07,123.1999999999999,8.230747543119018e-07
127.9999999999999,0.0005019490792259565,127.9999999999999,3.014310542064833e-06,127.9999999999999,6.306692382387151e-07,127.9999999999999,1.225406062327231e-06
132.8,0.0007354836757422568,132.8,3.501353606189337e-06,132.8,7.543014964141525e-07,132.8,1.830202872115991e-06
137.6,0.001076009928331621,137.6,4.053142666565605e-06,137.6,8.991043007047411e-07,137.6,2.731639721646504e-06
142.4,0.001566917280833398,142.4,4.676308002952497e-06,142.4,1.06809435519222e-06,142.4,4.063902000933702e-06
147.2,0.002265844701136329,147.2,5.377933252354884e-06,147.2,1.264624205593284e-06,147.2,6.016546608999622e-06
152,0.003247121381549451,152,6.165567007311156e-06,152,1.492408223635228e-06,152,8.855132594702712e-06
156.8,0.004602871548263049,156.8,7.047233732184868e-06,156.8,1.755549692297991e-06,156.8,1.294875370218917e-05
161.6,0.006441157095237437,161.6,8.031444088610926e-06,161.6,2.058569073542837e-06,161.6,1.880662726938074e-05
166.4,0.008879022713190788,166.4,9.127204802943194e-06,166.4,2.406433576075746e-06,166.4,2.712665285375266e-05
171.2,0.01202865641426825,171.2,1.034402825852882e-05,171.2,2.804588205140963e-06,171.2,3.885995580759881e-05
176.0000000000001,0.01597731394403448,176.0000000000001,1.169194205960636e-05,176.0000000000001,3.258988541899666e-06,176.0000000000001,5.529695580522583e-05
180.8000000000001,0.02076687485137645,180.8000000000001,1.318149888212729e-05,180.8000000000001,3.776135596725058e-06,180.8000000000001,7.818250247531989e-05
185.6000000000001,0.02638465714007538,185.6000000000001,1.482378701802149e-05,185.6000000000001,4.363113193320901e-06,185.6000000000001,0.0001098706217325223
190.4000000000001,0.03277772946084177,190.4000000000001,1.663044212139026e-05,190.4000000000001,5.027628485526612e-06,190.4000000000001,0.0001535359691477737
195.2000000000001,0.03989668144019722,195.2000000000001,1.861366079333833e-05,195.2000000000001,5.77805638588204e-06,195.2000000000001,0.0002134773566832559
200,0.04818395219100825,200,2.078621679181342e-05,200,6.623488900549171e-06,200,0.0002972923384064872
