/net8 X,/net8 Y,/net10 X,/net10 Y,/net017 X,/net017 Y,/net016 X,/net016 Y
46.39999999999999,1.723342476790062e-05,46.39999999999999,1.245205525610025e-07,46.39999999999999,3.151562872269855e-08,46.39999999999999,2.098418843685778e-08
51.19999999999999,1.734209551472721e-05,51.19999999999999,1.560078127175257e-07,51.19999999999999,3.228786964301654e-08,51.19999999999999,2.551500921830226e-08
55.99999999999999,1.750726148039727e-05,55.99999999999999,1.945044268527399e-07,55.99999999999999,3.317402967085313e-08,55.99999999999999,3.119524798525872e-08
60.79999999999998,1.776738429683561e-05,60.79999999999998,2.412895204571777e-07,60.79999999999998,3.425360493945966e-08,60.79999999999998,3.829520333380513e-08
65.59999999999998,1.818630776166686e-05,65.59999999999998,2.978211359709496e-07,65.59999999999998,3.566148551434482e-08,65.59999999999998,4.713909823809517e-08
70.39999999999998,1.886867791747959e-05,70.39999999999998,3.657527024102087e-07,70.39999999999998,3.762364220285988e-08,70.39999999999998,5.811352950096447e-08
75.19999999999997,1.998393008436611e-05,75.19999999999997,4.469499588827365e-07,75.19999999999997,4.051377950516674e-08,75.19999999999997,7.167682735739857e-08
79.99999999999997,2.180396214451042e-05,79.99999999999997,5.435082390281809e-07,79.99999999999997,4.494397071947405e-08,79.99999999999997,8.836936529284394e-08
84.79999999999997,2.475878895257219e-05,84.79999999999997,6.577700155993525e-07,84.79999999999997,5.190185650288688e-08,84.79999999999997,1.088248537975178e-07
89.59999999999997,2.952193319221218e-05,89.59999999999997,7.923426031819331e-07,89.59999999999997,6.296484119547841e-08,89.59999999999997,1.337826501249846e-07
94.39999999999996,3.713603838711832e-05,94.39999999999996,9.501159090575189e-07,94.39999999999996,8.062223636297405e-08,94.39999999999996,1.641011059176185e-07
99.19999999999996,4.919694784351148e-05,99.19999999999996,1.134280127764414e-06,99.19999999999996,1.087574599513754e-07,99.19999999999996,2.007719725142637e-07
104,6.811986210090526e-05,104,1.348343269202762e-06,104,1.533610571037372e-07,104,2.449358752175749e-07
108.8,9.751939453477127e-05,108.8,1.596148418293443e-06,108.8,2.235737900824399e-07,108.8,2.978988620556175e-07
113.6,0.000142745057509171,113.6,1.881890623389652e-06,113.6,3.331967868879e-07,113.6,3.611500278436206e-07
118.3999999999999,0.0002116243993100877,118.3999999999999,2.210133322563459e-06,118.3999999999999,5.028553705921624e-07,118.3999999999999,4.363802081403508e-07
123.1999999999999,0.0003154762227603992,123.1999999999999,2.585824220300558e-06,123.1999999999999,7.630680909774663e-07,123.1999999999999,5.255017341281615e-07
127.9999999999999,0.0004704622808285777,127.9999999999999,3.0143105420708e-06,127.9999999999999,1.158556415791303e-06,127.9999999999999,6.306692382321192e-07
132.8,0.0006993404914195338,132.8,3.501353606195303e-06,132.8,1.754237518854137e-06,132.8,7.543014965201144e-07
137.6,0.001033651225743575,137.6,4.053142666571572e-06,137.6,2.643478197152968e-06,137.6,8.991043006981463e-07
142.4,0.001516288143747155,142.4,4.676308002958463e-06,142.4,3.959357042000178e-06,142.4,1.068094355185626e-06
147.2,0.002204236837457667,147.2,5.37793325236085e-06,147.2,5.889894417854917e-06,147.2,1.264624205586687e-06
152,0.003170959801422431,152,6.165567007317123e-06,152,8.698478781688633e-06,152,1.492408223628634e-06
156.8,0.004507420321480089,156.8,7.047233732190834e-06,156.8,1.275106904607225e-05,156.8,1.755549692291397e-06
161.6,0.006320100967481801,161.6,8.031444088616893e-06,161.6,1.855223206657399e-05,161.6,2.058569073536243e-06
166.4,0.008723841857252175,166.4,9.12720480294916e-06,166.4,2.679274667522321e-05,166.4,2.406433576069151e-06
171.2,0.01182762073503778,171.2,1.034402825847751e-05,171.2,3.841243225080972e-05,171.2,2.804588205134368e-06
176.0000000000001,0.01571371499835013,176.0000000000001,1.169194205955507e-05,176.0000000000001,5.468300417171325e-05,176.0000000000001,3.258988541893088e-06
180.8000000000001,0.02041566194048626,180.8000000000001,1.318149888213326e-05,180.8000000000001,7.731689938632627e-05,180.8000000000001,3.776135596718483e-06
185.6000000000001,0.02590568468120925,185.6000000000001,1.482378701797021e-05,185.6000000000001,0.0001086089191512801,185.6000000000001,4.363113193314341e-06
190.4000000000001,0.03210166020173359,190.4000000000001,1.663044212133898e-05,190.4000000000001,0.0001516186546021409,190.4000000000001,5.027628485520071e-06
195.2000000000001,0.0388940626860757,195.2000000000001,1.86136607933443e-05,195.2000000000001,0.00021040483875929,195.2000000000001,5.778056385875514e-06
200,0.04653200412615489,200,2.078621679176215e-05,200,0.000291779087549614,200,6.623488900542668e-06
